,file,sn_name,band,ra,dec,total_epochs,t_mean_first,t_mean_last,disc_date,epochs_pre_disc,epochs_post_disc,t_delta_first,t_delta_last,t_delta_next
9595,SN2007qg-FUV.fits.gz,SN2007qg,FUV,23.00820833333333,-0.4297222222222222,4,2004-09-25,2008-10-11,2007-10-23,3,1,-1123.0,355.0,355.0
9596,SN2007qg-NUV.fits.gz,SN2007qg,NUV,23.00820833333333,-0.4297222222222222,4,2004-09-25,2008-10-11,2007-10-23,3,1,-1123.0,355.0,355.0
9597,SN2007qh-FUV.fits.gz,SN2007qh,FUV,9.878583333333333,1.024333333333333,3,2004-10-29,2008-09-11,2007-10-29,2,1,-1094.0,318.0,318.0
9598,SN2007qh-NUV.fits.gz,SN2007qh,NUV,9.878583333333333,1.024333333333333,3,2004-10-29,2008-09-11,2007-10-29,2,1,-1094.0,318.0,318.0
9599,SN2007qi-FUV.fits.gz,SN2007qi,FUV,349.12,-0.09891666666666667,9,2003-08-24,2008-10-09,2007-10-30,2,7,-1527.0,346.0,298.0
9600,SN2007qi-NUV.fits.gz,SN2007qi,NUV,349.12,-0.09891666666666667,14,2003-08-24,2009-10-25,2007-10-30,2,12,-1527.0,727.0,298.0
9601,SN2007qj-NUV.fits.gz,SN2007qj,NUV,312.417,0.4685138888888889,10,2003-08-17,2008-09-02,2007-10-31,9,1,-1536.0,307.0,307.0
9602,SN2007qk-FUV.fits.gz,SN2007qk,FUV,315.809,0.4573511111111111,9,2003-08-24,2008-09-07,2007-10-31,6,3,-1529.0,312.0,284.0
9603,SN2007qk-NUV.fits.gz,SN2007qk,NUV,315.809,0.4573511111111111,14,2003-08-24,2009-07-24,2007-10-31,7,7,-1529.0,633.0,284.0
9604,SN2007ql-FUV.fits.gz,SN2007ql,FUV,322.4319166666667,0.4446111111111111,180,2003-08-20,2008-09-02,2007-10-31,111,69,-1533.0,307.0,256.0
9605,SN2007ql-NUV.fits.gz,SN2007ql,NUV,322.4319166666667,0.4446111111111111,376,2003-08-20,2010-09-17,2007-10-31,210,166,-1533.0,1053.0,256.0
9609,SN2007qo-FUV.fits.gz,SN2007qo,FUV,25.75658333333333,-0.9451944444444444,4,2003-10-15,2008-10-11,2007-11-01,3,1,-1477.0,346.0,346.0
9610,SN2007qo-NUV.fits.gz,SN2007qo,NUV,25.75658333333333,-0.9451944444444444,4,2003-10-15,2008-10-11,2007-11-01,3,1,-1477.0,346.0,346.0
9614,SN2007qr-FUV.fits.gz,SN2007qr,FUV,43.12179166666667,-1.1395,4,2007-10-18,2008-12-17,2007-11-04,1,3,-16.0,409.0,382.0
9615,SN2007qr-NUV.fits.gz,SN2007qr,NUV,43.12179166666667,-1.1395,5,2007-10-18,2011-10-22,2007-11-04,1,4,-16.0,1449.0,382.0
9616,SN2007qs-FUV.fits.gz,SN2007qs,FUV,47.94179166666667,0.09191666666666666,8,2003-11-24,2008-12-22,2007-11-04,1,7,-1440.0,415.0,60.0
9617,SN2007qs-NUV.fits.gz,SN2007qs,NUV,47.94179166666667,0.09191666666666666,9,2003-11-24,2008-12-22,2007-11-04,1,8,-1440.0,415.0,26.0
9618,SN2007qt-FUV.fits.gz,SN2007qt,FUV,52.3559,-0.646319,5,2006-12-10,2008-12-19,2007-11-04,1,4,-329.0,411.0,52.0
9619,SN2007qt-NUV.fits.gz,SN2007qt,NUV,52.3559,-0.646319,6,2006-12-10,2009-11-28,2007-11-04,1,5,-329.0,756.0,52.0
9621,SN2007qu-NUV.fits.gz,SN2007qu,NUV,338.13675,0.8590833333333333,2,2004-08-24,2011-10-12,2007-11-04,1,1,-1166.0,1438.0,1438.0
9622,SN2007qy-FUV.fits.gz,SN2007qy,FUV,28.81366666666667,0.6431111111111111,5,2004-10-04,2008-10-20,2007-11-05,2,3,-1126.0,351.0,337.0
9623,SN2007qy-NUV.fits.gz,SN2007qy,NUV,28.81366666666667,0.6431111111111111,9,2004-10-04,2010-12-06,2007-11-05,2,7,-1126.0,1128.0,337.0
9624,SN2007qz-FUV.fits.gz,SN2007qz,FUV,315.0115416666667,0.8275833333333333,9,2003-08-24,2008-09-05,2007-11-05,6,3,-1534.0,306.0,290.0
9625,SN2007qz-NUV.fits.gz,SN2007qz,NUV,315.0115416666667,0.8275833333333333,11,2003-08-24,2009-07-17,2007-11-05,7,4,-1534.0,620.0,290.0
9626,SN2007R-FUV.fits.gz,SN2007R,FUV,116.656375,44.78947222222222,2,2006-12-24,2007-02-14,2007-01-26,1,1,-32.0,19.0,19.0
9627,SN2007R-NUV.fits.gz,SN2007R,NUV,116.656375,44.78947222222222,3,2006-12-24,2010-01-08,2007-01-26,1,2,-32.0,1079.0,19.0
9628,SN2007ra-FUV.fits.gz,SN2007ra,FUV,353.6,-0.8903333333333333,13,2003-10-13,2008-10-30,2007-11-12,8,5,-1490.0,354.0,353.0
9629,SN2007ra-NUV.fits.gz,SN2007ra,NUV,353.6,-0.8903333333333333,18,2003-10-13,2009-10-05,2007-11-12,8,10,-1490.0,694.0,353.0
9632,SN2007rd-NUV.fits.gz,SN2007rd,NUV,311.7545583333333,-0.09933055555555555,15,2003-08-17,2010-07-04,2007-10-30,7,8,-1535.0,979.0,266.0
9633,SN2007re-FUV.fits.gz,SN2007re,FUV,319.396,-0.5239666666666666,3,2006-09-15,2008-09-09,2007-10-30,2,1,-409.0,315.0,315.0
9634,SN2007re-NUV.fits.gz,SN2007re,NUV,319.396,-0.5239666666666666,8,2006-09-15,2009-09-11,2007-10-30,2,6,-409.0,683.0,315.0
9635,SN2007rf-FUV.fits.gz,SN2007rf,FUV,328.879,0.8150833333333334,6,2006-08-22,2008-09-03,2007-10-30,4,2,-434.0,310.0,296.0
9636,SN2007rf-NUV.fits.gz,SN2007rf,NUV,328.879,0.8150833333333334,6,2006-08-22,2008-09-03,2007-10-30,4,2,-434.0,310.0,296.0
9637,SN2007rg-FUV.fits.gz,SN2007rg,FUV,312.8344583333333,1.018888888888889,5,2006-08-06,2008-09-01,2007-10-31,3,2,-450.0,306.0,294.0
9638,SN2007rg-NUV.fits.gz,SN2007rg,NUV,312.8344583333333,1.018888888888889,7,2006-08-06,2009-07-20,2007-10-31,3,4,-450.0,628.0,294.0
9639,SN2007rh-FUV.fits.gz,SN2007rh,FUV,325.265625,0.1424444444444444,11,2006-08-14,2008-08-21,2007-10-31,7,4,-443.0,296.0,268.0
9640,SN2007rh-NUV.fits.gz,SN2007rh,NUV,325.265625,0.1424444444444444,11,2006-08-14,2008-08-21,2007-10-31,7,4,-443.0,296.0,268.0
9641,SN2007ri-FUV.fits.gz,SN2007ri,FUV,16.71783333333333,1.153944444444444,7,2004-09-26,2008-09-30,2007-11-02,6,1,-1132.0,334.0,334.0
9642,SN2007ri-NUV.fits.gz,SN2007ri,NUV,16.71783333333333,1.153944444444444,18,2004-09-26,2010-09-28,2007-11-02,6,12,-1132.0,1061.0,334.0
9643,SN2007rj-FUV.fits.gz,SN2007rj,FUV,28.49525,-0.09266666666666666,4,2004-10-03,2008-10-20,2007-11-02,2,2,-1125.0,353.0,353.0
9644,SN2007rj-NUV.fits.gz,SN2007rj,NUV,28.49525,-0.09266666666666666,14,2004-10-03,2010-12-09,2007-11-02,2,12,-1125.0,1133.0,353.0
9645,SN2007rk-FUV.fits.gz,SN2007rk,FUV,55.5724,1.062269444444444,2,2003-11-30,2008-12-05,2007-11-02,1,1,-1433.0,399.0,399.0
9646,SN2007rk-NUV.fits.gz,SN2007rk,NUV,55.5724,1.062269444444444,2,2003-11-30,2008-12-05,2007-11-02,1,1,-1433.0,399.0,399.0
9647,SN2007rl-FUV.fits.gz,SN2007rl,FUV,35.38779166666666,-0.3749166666666666,4,2007-10-18,2008-10-24,2007-11-04,1,3,-17.0,356.0,4.0
9648,SN2007rl-NUV.fits.gz,SN2007rl,NUV,35.38779166666666,-0.3749166666666666,4,2007-10-18,2008-10-24,2007-11-04,1,3,-17.0,356.0,4.0
9649,SN2007rm-FUV.fits.gz,SN2007rm,FUV,35.4379,0.8644638888888889,5,2003-11-23,2008-11-18,2007-11-04,1,4,-1441.0,381.0,355.0
9650,SN2007rm-NUV.fits.gz,SN2007rm,NUV,35.4379,0.8644638888888889,5,2003-11-23,2008-11-18,2007-11-04,1,4,-1441.0,381.0,355.0
9651,SN2007rn-FUV.fits.gz,SN2007rn,FUV,359.5058333333333,-0.7375555555555555,6,2006-10-23,2007-11-10,2007-11-04,5,1,-376.0,7.0,7.0
9652,SN2007rn-NUV.fits.gz,SN2007rn,NUV,359.5058333333333,-0.7375555555555555,6,2006-10-23,2007-11-10,2007-11-04,5,1,-376.0,7.0,7.0
9653,SN2007ro-FUV.fits.gz,SN2007ro,FUV,26.12070833333333,0.2297222222222222,3,2006-11-01,2008-10-12,2007-11-05,2,1,-369.0,343.0,343.0
9654,SN2007ro-NUV.fits.gz,SN2007ro,NUV,26.12070833333333,0.2297222222222222,3,2006-11-01,2008-10-12,2007-11-05,2,1,-369.0,343.0,343.0
9655,SN2007rp-FUV.fits.gz,SN2007rp,FUV,333.432,0.3963027777777777,10,2004-08-06,2008-09-23,2007-11-05,4,6,-1186.0,324.0,289.0
9656,SN2007rp-NUV.fits.gz,SN2007rp,NUV,333.432,0.3963027777777777,44,2004-08-06,2010-09-06,2007-11-05,5,39,-1186.0,1037.0,289.0
9663,SN2007rv-FUV.fits.gz,SN2007rv,FUV,27.47025,-27.46780555555555,3,2006-11-05,2008-09-26,2007-11-07,2,1,-367.0,325.0,325.0
9664,SN2007rv-NUV.fits.gz,SN2007rv,NUV,27.47025,-27.46780555555555,3,2006-11-05,2008-09-26,2007-11-07,2,1,-367.0,325.0,325.0
9668,SN2007S-NUV.fits.gz,SN2007S,NUV,150.13025,4.407277777777778,5,2005-03-12,2010-03-13,2007-01-29,4,1,-687.0,1139.0,1139.0
9669,SN2007sb-FUV.fits.gz,SN2007sb,FUV,10.34870833333333,0.4117777777777778,5,2007-09-08,2008-09-11,2007-10-11,3,2,-33.0,337.0,17.0
9670,SN2007sb-NUV.fits.gz,SN2007sb,NUV,10.34870833333333,0.4117777777777778,5,2007-09-08,2008-09-11,2007-10-11,3,2,-33.0,337.0,17.0
9671,SN2007sc-FUV.fits.gz,SN2007sc,FUV,33.7995,0.535905,6,2007-10-23,2008-11-19,2007-11-11,2,4,-19.0,374.0,348.0
9672,SN2007sc-NUV.fits.gz,SN2007sc,NUV,33.7995,0.535905,6,2007-10-23,2008-11-19,2007-11-11,2,4,-19.0,374.0,348.0
9673,SN2007se-FUV.fits.gz,SN2007se,FUV,333.155,0.7970472222222222,10,2004-08-06,2008-09-23,2007-11-12,4,6,-1193.0,316.0,282.0
9674,SN2007se-NUV.fits.gz,SN2007se,NUV,333.155,0.7970472222222222,42,2004-08-06,2010-08-22,2007-11-12,5,37,-1193.0,1014.0,282.0
9675,SN2007sf-FUV.fits.gz,SN2007sf,FUV,342.24625,1.206083333333333,4,2004-08-11,2008-10-08,2007-11-12,3,1,-1187.0,332.0,332.0
9676,SN2007sf-NUV.fits.gz,SN2007sf,NUV,342.24625,1.206083333333333,4,2004-08-11,2008-10-08,2007-11-12,3,1,-1187.0,332.0,332.0
9677,SN2007sg-FUV.fits.gz,SN2007sg,FUV,349.8587083333333,-0.9016388888888889,6,2006-10-02,2008-11-03,2007-11-12,2,4,-405.0,357.0,306.0
9678,SN2007sg-NUV.fits.gz,SN2007sg,NUV,349.8587083333333,-0.9016388888888889,6,2006-10-02,2008-11-03,2007-11-12,2,4,-405.0,357.0,306.0
9683,SN2007sl-FUV.fits.gz,SN2007sl,FUV,318.4284166666667,-0.8377777777777778,6,2006-09-15,2008-09-14,2007-11-17,2,4,-427.0,303.0,267.0
9684,SN2007sl-NUV.fits.gz,SN2007sl,NUV,318.4284166666667,-0.8377777777777778,17,2006-09-15,2011-08-10,2007-11-17,2,15,-427.0,1362.0,267.0
9685,SN2007sm-FUV.fits.gz,SN2007sm,FUV,320.7107083333333,0.4216388888888889,3,2007-07-26,2008-08-21,2007-11-27,2,1,-124.0,269.0,269.0
9686,SN2007sm-NUV.fits.gz,SN2007sm,NUV,320.7107083333333,0.4216388888888889,5,2007-07-26,2011-08-04,2007-11-27,2,3,-124.0,1347.0,269.0
9687,SN2007sn-FUV.fits.gz,SN2007sn,FUV,333.5184166666667,-0.2131944444444445,7,2006-09-24,2008-09-23,2007-11-27,2,5,-428.0,302.0,267.0
9688,SN2007sn-NUV.fits.gz,SN2007sn,NUV,333.5184166666667,-0.2131944444444445,44,2006-09-24,2010-09-28,2007-11-27,2,42,-428.0,1037.0,267.0
9692,SN2007sp-NUV.fits.gz,SN2007sp,NUV,181.1762083333333,49.18591666666666,2,2004-03-22,2011-05-31,2007-11-14,1,1,-1331.0,1295.0,1295.0
9694,SN2007sr-NUV.fits.gz,SN2007sr,NUV,180.47,-18.97269444444444,6,2004-02-22,2012-02-07,2007-12-18,5,1,-1395.0,1513.0,1513.0
9703,SN2007ta-FUV.fits.gz,SN2007ta,FUV,18.31587916666667,-0.02540555555555556,3,2003-10-06,2008-09-22,2007-10-04,2,1,-1458.0,355.0,355.0
9704,SN2007ta-NUV.fits.gz,SN2007ta,NUV,18.31587916666667,-0.02540555555555556,12,2003-10-06,2011-09-23,2007-10-04,2,10,-1458.0,1450.0,355.0
9705,SN2007tb-FUV.fits.gz,SN2007tb,FUV,18.671875,0.7810555555555555,11,2004-09-26,2008-10-28,2007-10-04,4,7,-1103.0,390.0,25.0
9706,SN2007tb-NUV.fits.gz,SN2007tb,NUV,18.671875,0.7810555555555555,15,2004-09-26,2011-09-23,2007-10-04,4,11,-1103.0,1450.0,25.0
9707,SN2007tc-FUV.fits.gz,SN2007tc,FUV,18.695375,0.2851666666666667,6,2007-09-21,2008-09-24,2007-10-04,2,4,-12.0,356.0,25.0
9708,SN2007tc-NUV.fits.gz,SN2007tc,NUV,18.695375,0.2851666666666667,10,2007-09-21,2011-09-23,2007-10-04,2,8,-12.0,1450.0,25.0
9709,SN2007td-FUV.fits.gz,SN2007td,FUV,31.11208333333333,-3.738583333333334,3,2003-11-21,2007-11-01,2007-10-04,2,1,-1412.0,29.0,29.0
9710,SN2007td-NUV.fits.gz,SN2007td,NUV,31.11208333333333,-3.738583333333334,12,2003-11-21,2010-12-10,2007-10-04,2,10,-1412.0,1164.0,29.0
9711,SN2007te-FUV.fits.gz,SN2007te,FUV,32.3725,-3.593055555555556,3,2003-11-21,2007-11-01,2007-10-04,2,1,-1412.0,29.0,29.0
9712,SN2007te-NUV.fits.gz,SN2007te,NUV,32.3725,-3.593055555555556,10,2003-11-21,2010-12-07,2007-10-04,2,8,-1412.0,1161.0,29.0
9713,SN2007tf-FUV.fits.gz,SN2007tf,FUV,17.49729166666667,-0.01858333333333333,3,2003-10-06,2007-10-22,2007-10-06,1,2,-1460.0,16.0,2.0
9714,SN2007tf-NUV.fits.gz,SN2007tf,NUV,17.49729166666667,-0.01858333333333333,11,2003-10-06,2010-11-09,2007-10-06,1,10,-1460.0,1131.0,2.0
9716,SN2007tg-NUV.fits.gz,SN2007tg,NUV,31.54379166666667,-4.706444444444444,39,2003-11-21,2010-11-16,2007-10-06,1,38,-1414.0,1137.0,738.0
9725,SN2007tl-FUV.fits.gz,SN2007tl,FUV,17.77045833333333,-0.2620277777777777,4,2003-10-06,2008-09-22,2007-10-10,2,2,-1464.0,349.0,22.0
9726,SN2007tl-NUV.fits.gz,SN2007tl,NUV,17.77045833333333,-0.2620277777777777,11,2003-10-06,2010-11-09,2007-10-10,2,9,-1464.0,1127.0,22.0
9727,SN2007tm-FUV.fits.gz,SN2007tm,FUV,31.51970833333333,-3.541472222222222,3,2003-11-21,2007-11-01,2007-10-10,2,1,-1418.0,23.0,23.0
9728,SN2007tm-NUV.fits.gz,SN2007tm,NUV,31.51970833333333,-3.541472222222222,12,2003-11-21,2010-12-10,2007-10-10,2,10,-1418.0,1158.0,23.0
9733,SN2007tq-FUV.fits.gz,SN2007tq,FUV,37.34725,-7.874361111111112,2,2006-11-19,2008-10-11,2007-10-16,1,1,-330.0,362.0,362.0
9734,SN2007tq-NUV.fits.gz,SN2007tq,NUV,37.34725,-7.874361111111112,17,2006-11-19,2010-12-11,2007-10-16,1,16,-330.0,1152.0,362.0
9735,SN2007tr-FUV.fits.gz,SN2007tr,FUV,17.70004166666667,0.2268611111111111,3,2003-10-06,2007-10-22,2007-10-18,2,1,-1472.0,4.0,4.0
9736,SN2007tr-NUV.fits.gz,SN2007tr,NUV,17.70004166666667,0.2268611111111111,8,2003-10-06,2010-11-08,2007-10-18,2,6,-1472.0,1118.0,4.0
9737,SN2007ts-FUV.fits.gz,SN2007ts,FUV,16.99229166666667,0.4635833333333333,3,2003-10-06,2008-09-30,2007-11-05,2,1,-1490.0,331.0,331.0
9738,SN2007ts-NUV.fits.gz,SN2007ts,NUV,16.99229166666667,0.4635833333333333,7,2003-10-06,2010-09-28,2007-11-05,2,5,-1490.0,1059.0,331.0
9739,SN2007tt-FUV.fits.gz,SN2007tt,FUV,17.83548333333333,-0.2053916666666667,4,2003-10-06,2008-09-22,2007-11-05,3,1,-1490.0,323.0,323.0
9740,SN2007tt-NUV.fits.gz,SN2007tt,NUV,17.83548333333333,-0.2053916666666667,12,2003-10-06,2010-11-09,2007-11-05,3,9,-1490.0,1101.0,323.0
9742,SN2007tv-NUV.fits.gz,SN2007tv,NUV,31.30554166666667,-5.028472222222222,64,2004-10-07,2010-11-16,2007-11-05,2,62,-1123.0,1107.0,708.0
9744,SN2007tw-NUV.fits.gz,SN2007tw,NUV,31.387375,-5.046277777777778,64,2004-10-07,2010-11-16,2007-11-05,2,62,-1123.0,1107.0,708.0
9745,SN2007tx-FUV.fits.gz,SN2007tx,FUV,37.13879166666667,-8.590472222222223,3,2007-10-19,2008-10-11,2007-11-05,1,2,-17.0,341.0,2.0
9746,SN2007tx-NUV.fits.gz,SN2007tx,NUV,37.13879166666667,-8.590472222222223,9,2007-10-19,2010-12-01,2007-11-05,1,8,-17.0,1123.0,2.0
9747,SN2007ty-FUV.fits.gz,SN2007ty,FUV,37.14325,-8.397083333333333,5,2006-11-19,2008-10-11,2007-11-05,2,3,-350.0,342.0,2.0
9748,SN2007ty-NUV.fits.gz,SN2007ty,NUV,37.14325,-8.397083333333333,17,2006-11-19,2010-12-10,2007-11-05,2,15,-350.0,1132.0,2.0
9749,SN2007tz-FUV.fits.gz,SN2007tz,FUV,37.52979166666667,-8.71925,3,2007-10-19,2008-10-11,2007-11-05,1,2,-17.0,341.0,2.0
9750,SN2007tz-NUV.fits.gz,SN2007tz,NUV,37.52979166666667,-8.71925,11,2007-10-19,2010-12-01,2007-11-05,1,10,-17.0,1123.0,2.0
9752,SN2007ua-NUV.fits.gz,SN2007ua,NUV,17.63307916666667,0.5971055555555556,8,2003-10-06,2010-11-08,2007-11-07,3,5,-1492.0,1098.0,1055.0
9754,SN2007ub-NUV.fits.gz,SN2007ub,NUV,31.85058333333333,-3.865333333333334,16,2006-11-18,2010-12-10,2007-11-07,2,14,-353.0,1130.0,1123.0
9756,SN2007uc-NUV.fits.gz,SN2007uc,NUV,32.56470833333334,-4.068472222222222,14,2003-11-21,2010-12-07,2007-11-07,4,10,-1446.0,1127.0,707.0
9758,SN2007ud-NUV.fits.gz,SN2007ud,NUV,37.55479166666667,-9.260944444444444,13,2004-10-21,2010-12-01,2007-11-07,6,7,-1111.0,1121.0,1081.0
9760,SN2007ue-NUV.fits.gz,SN2007ue,NUV,17.291,-0.2336388888888889,7,2003-10-06,2010-11-09,2007-11-11,3,4,-1496.0,1095.0,1051.0
9762,SN2007uf-NUV.fits.gz,SN2007uf,NUV,31.62866666666667,-4.165277777777778,44,2003-11-21,2010-12-10,2007-11-11,1,43,-1450.0,1126.0,702.0
9764,SN2007ug-NUV.fits.gz,SN2007ug,NUV,32.40354166666667,-4.8645,33,2007-10-28,2010-11-16,2007-11-11,1,32,-13.0,1101.0,702.0
9766,SN2007uh-NUV.fits.gz,SN2007uh,NUV,31.52166666666667,-4.027083333333334,12,2003-11-21,2010-12-10,2007-11-13,3,9,-1452.0,1124.0,700.0
9768,SN2007ui-NUV.fits.gz,SN2007ui,NUV,38.738,-8.066722222222221,9,2003-11-24,2010-12-10,2007-11-13,4,5,-1450.0,1124.0,1075.0
9770,SN2007uj-NUV.fits.gz,SN2007uj,NUV,38.32929166666667,-8.541722222222223,13,2004-10-21,2010-12-10,2007-11-15,4,9,-1120.0,1122.0,1072.0
9771,SN2007uk-FUV.fits.gz,SN2007uk,FUV,17.72916666666667,-0.3814444444444444,4,2003-10-06,2008-09-22,2007-12-01,3,1,-1516.0,297.0,297.0
9772,SN2007uk-NUV.fits.gz,SN2007uk,NUV,17.72916666666667,-0.3814444444444444,8,2003-10-06,2010-11-09,2007-12-01,3,5,-1516.0,1075.0,297.0
9774,SN2007ul-NUV.fits.gz,SN2007ul,NUV,31.818875,-4.706444444444444,64,2003-11-21,2010-11-16,2007-12-01,1,63,-1470.0,1081.0,682.0
9776,SN2007um-NUV.fits.gz,SN2007um,NUV,18.12170833333333,0.2836666666666667,8,2003-10-06,2011-09-23,2007-12-03,3,5,-1518.0,1390.0,1029.0
9777,SN2007un-FUV.fits.gz,SN2007un,FUV,18.59470833333333,1.129333333333333,9,2004-09-26,2008-10-28,2007-12-03,5,4,-1163.0,330.0,296.0
9778,SN2007un-NUV.fits.gz,SN2007un,NUV,18.59470833333333,1.129333333333333,14,2004-09-26,2010-09-28,2007-12-03,5,9,-1163.0,1030.0,296.0
9779,SN2007uo-FUV.fits.gz,SN2007uo,FUV,18.79995833333333,-0.03566666666666667,8,2007-09-21,2008-09-23,2007-12-03,7,1,-72.0,296.0,296.0
9780,SN2007uo-NUV.fits.gz,SN2007uo,NUV,18.79995833333333,-0.03566666666666667,16,2007-09-21,2011-09-23,2007-12-03,7,9,-72.0,1390.0,296.0
9782,SN2007up-NUV.fits.gz,SN2007up,NUV,32.483625,-4.482611111111111,31,2007-10-28,2010-11-16,2007-12-03,1,30,-35.0,1079.0,680.0
9784,SN2007uq-NUV.fits.gz,SN2007uq,NUV,31.08879166666667,-3.903027777777778,12,2003-11-21,2010-12-10,2007-12-07,3,9,-1476.0,1100.0,676.0
9786,SN2007ur-NUV.fits.gz,SN2007ur,NUV,32.17329166666666,-3.569583333333333,10,2003-11-21,2010-12-07,2007-12-07,3,7,-1476.0,1097.0,677.0
9787,SN2007us-FUV.fits.gz,SN2007us,FUV,36.978625,-8.015333333333333,2,2006-11-19,2008-10-11,2007-12-07,1,1,-382.0,310.0,310.0
9788,SN2007us-NUV.fits.gz,SN2007us,NUV,36.978625,-8.015333333333333,10,2006-11-19,2010-12-11,2007-12-07,1,9,-382.0,1100.0,310.0
9789,SN2007ut-FUV.fits.gz,SN2007ut,FUV,37.5985,-9.205555555555556,3,2007-10-19,2008-10-11,2007-12-07,2,1,-49.0,309.0,309.0
9790,SN2007ut-NUV.fits.gz,SN2007ut,NUV,37.5985,-9.205555555555556,14,2007-10-19,2010-12-01,2007-12-07,2,12,-49.0,1091.0,309.0
9791,SN2007uu-FUV.fits.gz,SN2007uu,FUV,18.50425,0.8965277777777777,11,2004-09-26,2008-10-28,2007-12-09,7,4,-1169.0,324.0,290.0
9792,SN2007uu-NUV.fits.gz,SN2007uu,NUV,18.50425,0.8965277777777777,16,2004-09-26,2010-09-28,2007-12-09,7,9,-1169.0,1024.0,290.0
9793,SN2007uv-FUV.fits.gz,SN2007uv,FUV,18.67991666666667,0.9076944444444445,12,2004-09-26,2008-10-28,2007-12-12,7,5,-1172.0,321.0,287.0
9794,SN2007uv-NUV.fits.gz,SN2007uv,NUV,18.67991666666667,0.9076944444444445,12,2004-09-26,2008-10-28,2007-12-12,7,5,-1172.0,321.0,287.0
9795,SN2007uw-FUV.fits.gz,SN2007uw,FUV,37.54083333333333,-7.680305555555556,2,2006-11-19,2008-10-11,2007-12-12,1,1,-387.0,305.0,305.0
9796,SN2007uw-NUV.fits.gz,SN2007uw,NUV,37.54083333333333,-7.680305555555556,9,2006-11-19,2010-12-08,2007-12-12,1,8,-387.0,1093.0,305.0
9798,SN2007ux-NUV.fits.gz,SN2007ux,NUV,152.33325,14.99244444444444,5,2006-03-01,2011-02-03,2007-12-23,1,4,-661.0,1139.0,1137.0
9803,SN2008ab-NUV.fits.gz,SN2008ab,NUV,173.6913333333333,53.96411111111112,3,2004-03-06,2010-01-25,2008-01-30,2,1,-1424.0,727.0,727.0
9805,SN2008ac-NUV.fits.gz,SN2008ac,NUV,178.43825,48.42263888888888,3,2004-03-22,2011-03-10,2008-01-30,2,1,-1408.0,1136.0,1136.0
9809,SN2008ae-NUV.fits.gz,SN2008ae,NUV,149.0133333333333,10.49966666666667,4,2005-03-12,2011-01-29,2008-02-09,2,2,-1063.0,1086.0,1086.0
9811,SN2008af-NUV.fits.gz,SN2008af,NUV,224.86875,16.65341666666666,3,2007-05-31,2011-05-30,2008-02-09,1,2,-254.0,1207.0,1192.0
9813,SN2008ah-NUV.fits.gz,SN2008ah,NUV,162.951875,3.776583333333333,9,2006-04-01,2010-02-23,2008-02-11,2,7,-681.0,744.0,372.0
9816,SN2008ar-NUV.fits.gz,SN2008ar,NUV,186.158,10.83816666666667,2,2004-03-30,2010-03-24,2008-02-27,1,1,-1428.0,757.0,757.0
9821,SN2008bg-FUV.fits.gz,SN2008bg,FUV,192.7995416666667,26.2945,6,2004-04-22,2008-04-25,2008-03-05,4,2,-1413.0,52.0,52.0
9822,SN2008bg-NUV.fits.gz,SN2008bg,NUV,192.7995416666667,26.2945,11,2004-04-11,2008-04-25,2008-03-05,9,2,-1423.0,52.0,52.0
9823,SN2008bi-FUV.fits.gz,SN2008bi,FUV,128.9724583333333,0.7064166666666666,2,2004-02-23,2009-01-22,2008-03-22,1,1,-1488.0,306.0,306.0
9824,SN2008bi-NUV.fits.gz,SN2008bi,NUV,128.9724583333333,0.7064166666666666,3,2004-02-08,2009-01-22,2008-03-22,2,1,-1503.0,306.0,306.0
9829,SN2008ca-FUV.fits.gz,SN2008ca,FUV,187.255375,12.37166666666667,8,2004-03-11,2009-04-27,2008-03-10,5,3,-1459.0,413.0,412.0
9830,SN2008ca-NUV.fits.gz,SN2008ca,NUV,187.255375,12.37166666666667,177,2004-03-11,2009-04-27,2008-03-10,174,3,-1459.0,413.0,412.0
9836,SN2008cj-NUV.fits.gz,SN2008cj,NUV,187.9612916666667,14.02044444444445,3,2007-04-16,2010-04-01,2008-05-10,1,2,-389.0,691.0,690.0
9840,SN2008cl-NUV.fits.gz,SN2008cl,NUV,242.768125,52.45222222222223,29,2004-05-12,2010-07-29,2008-05-16,28,1,-1464.0,804.0,804.0
9848,SN2008cr-NUV.fits.gz,SN2008cr,NUV,175.8935,46.36766666666666,2,2004-03-24,2011-02-27,2008-04-02,1,1,-1469.0,1061.0,1061.0
9858,SN2008dh-NUV.fits.gz,SN2008dh,NUV,8.797166666666667,23.25419444444444,3,2003-10-07,2011-11-06,2008-06-08,2,1,-1706.0,1246.0,1246.0
9862,SN2008dm-NUV.fits.gz,SN2008dm,NUV,175.8465,46.08300000000001,3,2004-03-24,2011-03-15,2008-06-03,1,2,-1531.0,1016.0,999.0
9864,SN2008dr-NUV.fits.gz,SN2008dr,NUV,332.7152916666666,2.108222222222222,5,2006-09-23,2009-09-19,2008-06-28,2,3,-643.0,449.0,441.0
9866,SN2008ds-NUV.fits.gz,SN2008ds,NUV,7.461791666666667,31.39275,3,2006-11-06,2011-11-11,2008-06-28,1,2,-599.0,1231.0,1222.0
9869,SN2008dx-FUV.fits.gz,SN2008dx,FUV,195.059625,27.95455555555555,37,2007-04-04,2009-05-06,2008-06-24,1,36,-447.0,316.0,291.0
