name,SDSS,ESSENCE,PanSTARRS,PanSTARRS2,SNLS,rochester,Nspec,OSC,manual,total
SN2009cu,0,0,0,0,0,0,0,1,1,1
SN2009cx,0,0,0,0,0,0,0,1,1,1
SN2009cz,0,0,0,0,0,1,0,1,0,1
SN2009dg,0,0,0,0,0,0,0,1,1,1
SN2009dk,0,0,0,0,0,0,0,1,1,1
SN2009dl,0,0,0,0,0,1,0,1,0,1
SN2009du,0,0,0,0,0,0,0,1,1,1
SN2009eh,0,0,0,0,0,0,0,1,1,1
SN2009eu,0,0,0,0,0,1,0,1,0,1
SN2009ey,0,0,0,0,0,1,0,1,0,1
SN2009ez,0,0,0,0,0,1,0,1,0,1
SN2009fc,0,0,0,0,0,1,0,1,0,1
SN2009fh,0,0,0,0,0,1,0,1,0,1
SN2009fj,0,0,0,0,0,1,0,1,0,1
SN2009fk,-1,0,0,0,0,1,0,1,1,1
SN2009fl,0,0,0,0,0,-1,0,-1,0,-1
SN2009gb,0,0,0,0,0,1,0,1,0,1
SN2009gf,0,0,0,0,0,1,0,1,0,1
SN2009hn,0,0,0,0,0,1,0,1,0,1
SN2009iv,0,0,0,0,0,1,0,1,0,1
SN2009iy,0,0,0,0,0,1,0,1,0,1
SN2009jo,0,0,0,0,0,1,0,1,0,1
SN2009ko,0,0,0,0,0,1,0,1,0,1
SN2009ks,0,0,1,1,0,1,0,1,0,3
SN2009kt,0,0,1,1,0,1,0,1,0,3
SN2009ku,0,0,0,1,0,1,0,1,0,2
SN2009kv,0,0,1,1,0,1,0,1,0,3
SN2009kw,0,0,0,1,0,1,0,1,0,2
SN2009kx,0,0,0,1,0,1,0,1,0,2
SN2009ky,0,0,0,1,0,1,0,1,0,2
SN2009kz,0,0,1,1,0,1,0,1,0,3
SN2009ly,0,0,0,0,0,1,1,1,0,1
SN2009ml,0,0,0,0,0,0,0,1,1,1
SN2009ms,0,0,0,0,0,0,0,1,1,1
SN2010ai,0,0,0,0,0,1,1,1,0,1
SN2010ar,0,0,1,1,0,1,0,1,0,3
SN2010bb,0,0,0,1,0,1,0,1,0,2
SN2010bu,0,0,0,0,0,1,0,1,0,1
SN2010dl,0,0,0,0,0,1,0,1,0,1
SN2010ex,0,0,0,0,0,1,0,1,0,1
SN2010fa,0,0,0,0,0,1,0,1,0,1
SN2010fb,0,0,1,1,0,1,0,1,0,3
SN2010fc,0,0,1,1,0,1,0,1,0,3
SN2010fe,0,0,1,1,0,1,0,1,0,3
SN2010fh,0,0,1,1,0,1,0,1,0,3
SN2010fn,0,0,1,1,0,1,0,1,0,3
SN2010fs,0,0,1,1,0,1,0,1,0,3
SN2010kn,0,0,0,0,0,1,0,1,0,1
SN2011H,0,0,0,0,0,1,0,1,0,1
SN2011ad,0,0,0,0,0,1,0,1,0,1
SN2011cx,0,0,0,0,0,1,0,1,0,1
SN2011dp,0,0,0,0,0,1,0,1,0,1
SN2011fw,0,0,0,0,0,1,1,1,0,1
SNF20080322-001,0,0,0,0,0,1,0,1,0,1
SNF20080322-003,0,0,0,0,0,1,0,1,0,1
SNF20080323-009,0,0,0,0,0,1,0,1,0,1
SNF20080623-007,0,0,0,0,0,1,0,1,0,1
SNF20080919-002,0,0,0,0,0,1,0,1,0,1
SNLS-03D1dj,0,0,0,0,1,1,1,1,0,2
SNLS-03D1fb,0,0,0,0,0,1,0,1,0,1
SNLS-03D1fc,0,0,0,0,1,1,1,1,0,2
SNLS-04D1dc,0,0,0,0,1,0,1,1,0,1
SNLS-04D1hd,0,0,0,0,1,0,2,1,0,1
SNLS-04D1rh,0,0,0,0,1,0,2,1,0,1
SNLS-04D2bt,0,0,0,0,1,1,1,1,0,2
SNLS-04D2cf,0,0,0,0,1,1,1,1,0,2
SNLS-04D2fp,0,0,0,0,1,1,1,1,0,2
SNLS-04D2fs,0,0,0,0,1,1,1,1,0,2
SNLS-04D2gb,0,0,0,0,1,1,0,1,0,2
SNLS-04D2mc,0,0,0,0,1,0,1,1,0,1
SNLS-04D3bf,0,0,0,0,1,1,1,1,0,2
SNLS-04D3df,0,0,0,0,1,1,0,1,0,2
SNLS-04D3ez,0,0,0,0,1,1,1,1,0,2
SNLS-04D3fk,0,0,0,0,1,1,1,1,0,2
SNLS-04D3gt,0,0,0,0,1,1,0,1,0,2
SNLS-04D3nh,0,0,0,0,1,1,1,1,0,2
SNLS-04D3nq,0,0,0,0,1,1,1,1,0,2
SNLS-04D4gz,0,0,0,0,1,0,2,1,0,1
SNLS-05D1by,0,0,0,0,1,0,1,1,0,1
SNLS-05D1ej,0,0,0,0,1,0,1,1,0,1
SNLS-05D1hk,0,0,0,0,1,0,2,1,0,1
SNLS-05D1ix,0,0,0,0,1,0,1,1,0,1
SNLS-05D1iy,0,0,0,0,1,0,1,1,0,1
SNLS-05D2ab,0,0,0,0,1,0,1,1,0,1
SNLS-05D2ac,0,0,0,0,1,0,1,1,0,1
SNLS-05D2ah,0,0,0,0,1,0,1,1,0,1
SNLS-05D2bv,0,0,0,0,1,0,1,1,0,1
SNLS-05D2cb,0,0,0,0,1,0,1,1,0,1
SNLS-05D2dw,0,0,0,0,1,0,1,1,0,1
SNLS-05D2ei,0,0,0,0,1,0,1,1,0,1
SNLS-05D2hc,0,0,0,0,1,0,0,1,0,1
SNLS-05D2ie,0,0,0,0,1,0,1,1,0,1
SNLS-05D2ja,0,0,0,0,1,0,1,1,0,1
SNLS-05D2mp,0,0,0,0,1,0,1,1,0,1
SNLS-05D3dd,0,0,0,0,1,0,0,1,0,1
SNLS-05D3jr,0,0,0,0,1,0,0,1,0,1
SNLS-05D3kx,0,0,0,0,1,0,0,1,0,1
SNLS-05D3lc,0,0,0,0,1,0,0,1,0,1
SNLS-05D3mq,0,0,0,0,1,0,1,1,0,1
SNLS-05D3ne,0,0,0,0,1,0,1,1,0,1
SNLS-05D4af,0,0,0,0,1,0,1,1,0,1
SNLS-05D4ay,0,0,0,0,1,0,2,1,0,1
SNLS-05D4bm,0,0,0,0,1,0,1,1,0,1
SNLS-05D4cw,0,0,0,0,1,0,1,1,0,1
SNLS-05D4dt,0,0,0,0,1,0,1,1,0,1
SNLS-05D4ff,0,0,0,0,1,0,1,1,0,1
SNLS-06D1ab,0,0,0,0,1,0,1,1,0,1
SNLS-06D2ag,0,0,0,0,1,0,1,1,0,1
SNLS-06D2bk,0,0,0,0,1,0,1,1,0,1
SNLS-06D2fb,0,0,0,0,1,0,0,1,0,1
SNLS-06D2ff,0,0,0,0,1,0,0,1,0,1
SNLS-06D2gb,0,0,0,0,1,0,0,1,0,1
SNLS-06D3cn,0,0,0,0,1,0,1,1,0,1
SNLS-06D3df,0,0,0,0,1,0,0,1,0,1
SNLS-06D3dt,0,0,0,0,1,0,0,1,0,1
SNLS-06D3ed,0,0,0,0,1,0,1,1,0,1
SNLS-06D3fp,0,0,0,0,1,0,1,1,0,1
SNLS-06D3gn,0,0,0,0,1,0,1,1,0,1
SNLS-06D4co,0,0,0,0,1,0,1,1,0,1
SNLS-06D4cq,0,0,0,0,1,0,1,1,0,1
SNLS-06D4dh,0,0,0,0,1,0,1,1,0,1
Yowie,0,0,0,0,0,1,0,1,0,1
